id,assessmentPdiId,competenciaId,peso,notaCorte,microInicio,microTermino,createdAt,updatedAt,nivelAtual,metaFinal,justificativa,metaCiclo1,metaCiclo2
61467,60227,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:19,2026-03-05 20:44:19,,,,,
61468,60227,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:19,2026-03-05 20:44:19,,,,,
61469,60227,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:19,2026-03-05 20:44:19,,,,,
61470,60227,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:19,2026-03-05 20:44:19,,,,,
61471,60227,30026,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:19,2026-03-05 20:44:19,,,,,
61472,60227,30030,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:19,2026-03-05 20:44:19,,,,,
61473,60228,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:19,2026-03-05 20:44:19,,,,,
61474,60228,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:19,2026-03-05 20:44:19,,,,,
61475,60228,30019,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61476,60228,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61477,60228,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61478,60228,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61479,60228,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61480,60229,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61481,60229,30014,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61482,60229,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61483,60229,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61484,60229,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61485,60229,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61486,60229,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61487,60230,30012,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61488,60230,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61489,60230,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61490,60230,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61491,60230,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:20,2026-03-05 20:44:20,,,,,
61492,60230,30026,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61493,60230,30030,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61494,60231,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61495,60231,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61496,60231,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61497,60231,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61498,60231,30024,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61499,60231,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61500,60231,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61501,60232,30012,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61502,60232,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61503,60232,30019,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61504,60232,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61505,60232,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61506,60232,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61507,60232,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:21,2026-03-05 20:44:21,,,,,
61508,60233,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61509,60233,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61510,60233,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61511,60233,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61512,60233,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61513,60233,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61514,60233,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61515,60234,30012,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61516,60234,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61517,60234,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61518,60234,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61519,60234,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61520,60234,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61521,60234,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61522,60235,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61523,60235,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61524,60235,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:22,2026-03-05 20:44:22,,,,,
61525,60235,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61526,60235,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61527,60235,30026,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61528,60235,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61529,60236,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61530,60236,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61531,60236,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61532,60236,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61533,60236,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61534,60236,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61535,60236,30030,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61536,60237,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61537,60237,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61538,60237,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61539,60237,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61540,60237,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61541,60237,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:23,2026-03-05 20:44:23,,,,,
61542,60237,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61543,60238,30012,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61544,60238,30014,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61545,60238,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61546,60238,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61547,60238,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61548,60238,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61549,60238,30030,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61550,60239,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61551,60239,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61552,60239,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61553,60239,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61554,60239,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61555,60239,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61556,60239,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61557,60240,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61558,60240,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:24,2026-03-05 20:44:24,,,,,
61559,60240,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61560,60240,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61561,60240,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61562,60240,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61563,60240,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61564,60241,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61565,60241,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61566,60241,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61567,60241,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61568,60241,30024,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61569,60241,30026,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61570,60241,30030,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61571,60242,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61572,60242,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61573,60242,30019,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61574,60242,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:25,2026-03-05 20:44:25,,,,,
61575,60242,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61576,60242,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61577,60242,30030,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61578,60243,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61579,60243,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61580,60243,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61581,60243,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61582,60243,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61583,60243,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61584,60243,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61585,60244,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61586,60244,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61587,60244,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61588,60244,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61589,60244,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61590,60244,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61591,60244,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:26,2026-03-05 20:44:26,,,,,
61592,60245,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61593,60245,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61594,60245,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61595,60245,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61596,60245,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61597,60245,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61598,60245,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61599,60246,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61600,60246,30014,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61601,60246,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61602,60246,30020,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61603,60246,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61604,60246,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61605,60246,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61606,60247,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61607,60247,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:27,2026-03-05 20:44:27,,,,,
61608,60247,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61609,60247,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61610,60247,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61611,60247,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61612,60247,30030,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61613,60248,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61614,60248,30014,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61615,60248,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61616,60248,30020,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61617,60248,30024,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61618,60248,30026,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61619,60248,30030,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61620,60249,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61621,60249,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61622,60249,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61623,60249,30020,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61624,60249,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61625,60249,30026,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:28,2026-03-05 20:44:28,,,,,
61626,60249,30030,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61627,60250,30012,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61628,60250,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61629,60250,30019,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61630,60250,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61631,60250,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61632,60250,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61633,60250,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61634,60251,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61635,60251,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61636,60251,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61637,60251,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61638,60251,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61639,60251,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61640,60251,30030,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61641,60252,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:29,2026-03-05 20:44:29,,,,,
61642,60252,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61643,60252,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61644,60252,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61645,60252,30024,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61646,60252,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61647,60252,30030,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61648,60253,30012,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
