id,userId,title,message,type,category,link,isRead,createdAt
390040,660144,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390041,660145,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390042,660146,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390043,660147,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390044,660148,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390045,660149,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390046,660150,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390047,660151,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390048,660152,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390049,660153,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390050,660154,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390051,660155,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390052,660156,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390053,660157,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390054,660158,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390055,660159,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390056,660160,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390057,660161,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390058,660162,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390059,660163,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390060,660164,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390061,660165,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390062,660166,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390063,660167,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390064,660168,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390065,660169,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390066,660171,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390067,660172,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390068,660173,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390069,660174,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390070,660175,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390071,660176,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390072,660177,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390073,660178,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390074,660179,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390075,660180,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390076,660181,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390077,660182,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390078,660183,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390079,660184,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390080,660185,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390081,660186,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390082,660187,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390083,660189,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390084,660190,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390085,660191,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390086,660192,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390087,660193,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390088,660194,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390089,660195,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390090,660196,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390091,660198,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390092,660199,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390093,660200,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390094,660201,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390095,660202,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390096,660203,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390097,660204,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390098,660205,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390099,660206,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390100,660207,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390101,660208,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390102,660209,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390103,2550023,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390104,2790018,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390105,2850032,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390106,3120079,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390107,3120092,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390108,4293060,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390109,4293250,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390110,4294154,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390111,4294814,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390112,4294845,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390113,4380266,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390114,4380267,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390115,4380268,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390116,4380269,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
390117,4380270,Lembrete: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional,"Evento: 2026/06 - Aula 04 - Resiliência e Proatividade na Prática Organizacional
Data: 25/03/2026 às 11:00 (horário de Brasília)
Palestrante: Sandra Pitman
Link: https://www.even3.com.br/202606-aula-04-Integracao-704241",action,,,0,2026-03-19 20:14:38
